Chemical.Name,DTXSID,CAS,Set,Fup,Mol_Structure,Opera_LogP,padel_CrippenLogP,padel_nBase,Opera_LogWS,padel_XLogP,Opera_LogBCF,padel_AATS1v,padel_AATS0i,padel_ETA_EtaP_F,padel_ZMIC2,padel_maxHBa,padel_minsssN,padel_AATS1i,padel_ETA_dEpsilon_B,padel_GATS1i,padel_ZMIC1,padel_SsssN,padel_nAromBond,padel_AATSC0p,padel_minHBd,padel_LipoaffinityIndex,padel_AATS3v,padel_AATS2i,padel_C2SP2,padel_AATS4v,padel_Kier2,padel_AATS6m,Opera_LogKM,padel_AATS6v,padel_minssCH2,Fup.RF.pred,AD_out
penicillin51,,,Drug,0.0300,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)C(Oc1ccccc1)c1ccccc1,0.010045072,-0.052266817,-0.490563539,0.03213357,0.740891371,-0.972395684,0.434928503,-0.473270913,0.648479198,0.617934432,0.745278991,0.958741594,-0.495203365,0.118086518,-0.373687598,0.730723051,0.373619195,0.66127965,0.071438586,0.204093736,-0.058272972,0.140349699,-0.595127638,1.061006102,0.132041175,0.426939865,0.114871568,-0.964151112,0.65505843,-0.549463598,0.043934963,0
penicillin52,,,Drug,0.0900,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)COc1ccccc1F,-0.336666017,-0.653498492,-0.490563539,0.872423906,-0.530651045,-0.939864366,0.281580934,0.138625486,0.179407503,-0.245386809,0.830634056,0.883057168,0.10513459,-0.226555886,-0.451163066,-0.269602215,0.329800759,-0.35298473,0.146035614,0.504658935,-0.644325044,0.118426659,-0.051373346,-0.072993049,-0.046552308,-0.075365472,0.055573908,-0.840281539,-0.087735409,-1.414201976,0.129621422,0
penicillin53,,,Drug,0.1700,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)COc1cc(F)ccc1,-0.333890002,-0.653498492,-0.490563539,0.872450232,-0.530651045,-0.939939645,0.281580934,0.138625486,0.160530476,-0.322995412,0.71754921,0.893885641,0.10513459,-0.226555886,-0.451163066,-0.269602215,0.336070038,-0.35298473,0.146035614,0.485496393,-0.648380437,0.099307833,-0.051373346,-0.072993049,-0.06654834,-0.075365472,-0.006191801,-0.851123705,-0.084835665,-1.260107248,0.173199522,0
penicillin54,,,Drug,0.1900,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)COc1ccc(F)cc1,-0.339003537,-0.653498492,-0.490563539,0.872469864,-0.530651045,-0.939939645,0.281580934,0.138625486,0.146219814,-0.245386809,0.645270665,0.902139776,0.10513459,-0.226555886,-0.451163066,-0.269602215,0.340848872,-0.35298473,0.146035614,0.472358616,-0.649697223,0.099307833,-0.051373346,-0.072993049,-0.08250897,-0.075365472,-0.013984508,-0.854742344,-0.107584647,-1.166233027,0.176218127,0
penicillin55,,,Drug,0.0400,Clc1ccccc1OC(C(=O)NC1C2SC(C)(C)C(N2C1=O)C(O)=O)C,-0.164442617,-0.223086981,-0.490563539,0.837049162,-0.272289837,-0.257094036,0.293824628,-0.213667092,0.08180145,-0.099586833,0.549725149,0.963076562,-0.147416392,-0.378894057,0.060465857,-0.104919499,0.376128978,-0.35298473,0.244728616,0.254804607,-0.611780323,0.163129302,-0.207849571,-0.072993049,0.117358987,-0.013690097,0.098430385,-0.910822935,0.006249948,-0.549463598,0.073313828,0
penicillin58,,,Drug,0.0300,Clc1cc(OC(C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O)C)ccc1Cl,-0.131902425,0.088422635,-0.490563539,0.389789934,-0.234880069,-0.256528122,0.553089231,-0.257733784,0.145078223,0.291327367,0.562891127,0.969126657,-0.177302179,-0.305190411,0.050934324,0.076514034,0.379631756,-0.35298473,0.372848837,0.238907863,-0.580823608,0.414596035,-0.229288371,-0.072993049,0.188822571,0.048339474,0.12194114,-0.421084259,0.077781304,-0.549463598,0.042741849,0
penicillin59,,,Drug,0.0300,Clc1cc(OC(C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O)C)cc(Cl)c1,-0.118549426,0.088422635,-0.490563539,0.389872912,-0.234880069,-0.258233012,0.553089231,-0.257733784,0.151683144,0.24094551,0.568716308,0.970748149,-0.177302179,-0.305190411,0.050934324,0.076514034,0.380570539,-0.35298473,0.372848837,0.232014587,-0.58307454,0.343932468,-0.229288371,-0.072993049,0.280449261,0.048339474,0.198252912,-0.416828179,0.17003756,-0.549463598,0.038787146,0
penicillin6,,,Drug,0.7200,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)COCC,-1.22352111,-1.455580927,-0.490563539,1.000608971,-1.258582774,-1.195080267,-0.530062187,0.24594871,-0.723428101,-0.517579298,0.436809316,0.948816095,0.415084824,-1.463427647,0.823437209,-0.495063298,0.367872704,-1.36724911,0.106877168,0.439365761,-1.230837912,-0.281520116,0.428943209,-1.433792029,-0.263942552,-0.47918466,-0.172081311,-0.224642626,-0.444300312,-0.679921752,0.733980441,0
penicillin69,,,Drug,0.0500,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)C(Oc1cc2c(cc1)cccc2)C,0.08245671,0.015193561,-0.490563539,0.456120538,0.503573157,-0.934090704,0.341206951,-0.39646241,0.329526754,0.060523411,0.589917717,0.95793821,-0.430010509,-0.086934189,-0.288512153,0.337769021,0.373154066,0.492235587,0.074878244,0.247308503,-0.054256107,0.208178896,-0.469557198,0.380606611,0.084273768,0.173281942,-0.070342319,-0.940276183,-0.024025036,-0.549463598,0.057775947,0
penicillin71,,,Drug,0.4200,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)Cc1sccc1,-0.683687223,-0.85120269,-0.490563539,0.965770522,-0.665092397,-0.991159419,0.513264056,-0.35930334,-0.33740717,-0.438023384,0.491940171,1.005846219,-0.318734152,-0.604935875,-0.41273869,-0.480722935,0.400891001,-0.522028793,0.750302338,0.187769613,-1.076571145,0.089620719,-0.424593512,-0.753392539,-0.030124566,-0.446650458,-0.023689977,-0.833580302,0.027359939,0.318564937,0.395441323,0
penicillin73,,,Drug,0.4100,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)CC(OC)c1sccc1,-0.487256353,-0.991224689,-0.490563539,1.161658779,-0.724714214,-0.992984436,0.152852969,-0.220783519,-0.198214578,-0.354134878,0.534137318,0.988015321,-0.202836009,-0.74948845,-0.099900551,-0.407781372,0.390567582,-0.522028793,0.587626431,0.168332434,-0.968005227,0.085028412,-0.138916205,-0.753392539,0.025200844,-0.075365472,-0.150826291,-0.944850351,-0.207075609,-0.073954641,0.398052173,0
penicillin74,,,Drug,0.1000,Brc1sc(cc1)C(OC)CC(=O)NC1C2SC(C)(C)C(N2C1=O)C(O)=O,-0.22418712,-0.627701453,-0.490563539,0.950229962,-0.55559089,-0.992436346,0.474691193,-0.340038574,-0.291417351,-0.021883538,0.554816475,1.000452445,-0.287386373,-0.72742926,-0.202338279,-0.184133296,0.397768209,-0.522028793,1.147421926,0.134135574,-0.928052689,0.334914425,-0.196442832,-0.753392539,0.134929921,-0.013690097,0.205850079,-0.927188556,0.02659624,-0.019504753,0.146110248,0
penicillin77,,,Drug,0.3800,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)c1c2c(nc(C)c1OC)cccc2,-0.133787277,-0.135884312,-0.490563539,0.784934999,-0.28709787,-0.867106191,0.312651091,-0.254286937,0.59486518,-0.410558892,0.76257343,0.956021764,-0.185504646,-0.001552148,-0.016392674,-0.219001562,0.372044516,0.492235587,0.040923996,0.236418817,-0.345381739,0.756554998,-0.168657421,0.153806781,0.541812373,0.08505666,-0.117451254,-0.844801549,0.080837182,-0.549463598,0.254915833,0
penicillin8,,,Drug,0.5300,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)COC(CC)CC,-1.233052306,-0.898401117,-0.490563539,1.075069776,-0.80031312,-1.041419519,-0.754595223,0.23612546,-0.882680082,-0.26570802,0.487919068,0.965624159,0.235121444,-1.463427647,0.820779004,-0.257905682,0.377603941,-1.36724911,0.018256844,0.30196323,-0.789171794,-0.643326356,0.316672523,-1.433792029,-0.474913524,-0.092802078,-0.287918129,-0.901869676,-0.698166361,-0.658998979,0.547721143,0
penicillin9,,,Drug,0.8000,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)C(OC)CC,-1.047982293,-1.270362859,-0.490563539,1.000643671,-1.078937952,-1.010654926,-0.61559858,0.242195116,-0.686244843,-0.520276644,0.47310218,0.956710021,0.346527346,-1.463427647,0.822896114,-0.473996694,0.372442991,-1.36724911,0.073467301,0.289687847,-1.101807837,-0.23865204,0.394537025,-1.433792029,-0.336746903,-0.417873627,-0.183419487,-0.823974526,-0.489425532,0.590294607,0.763345743,0
penoxsulam,DTXSID0034803,219714-96-2,ToxCast,0.0100,COC1=CN=C(OC)N2N=C(NS(=O)(=O)C3=C(C=CC=C3OCC(F)F)C(F)(F)F)N=C12,-0.407061252,0.620425184,-0.490563539,-0.343514439,-0.146421556,-0.523284404,0.440194379,1.766702566,1.99637231,0.339967425,0.846435172,-0.712382893,1.508725931,1.757992658,-0.379850448,0.470732831,-0.593899024,1.337455903,0.059177027,1.268391319,0.391592061,1.236062726,2.164778053,-0.072993049,1.577273505,0.756419162,0.756583922,1.353389553,0.78139144,-3.332166496,0.024788818,0
pentachloropyridine,DTXSID2022179,2176-62-7,ToxCast,0.0000,ClC1=NC(Cl)=C(Cl)C(Cl)=C1Cl,0.562149281,0.670784475,-0.490563539,-1.148195325,-0.174478882,2.44223874,5.455640513,-1.257221554,-0.317021612,1.717020395,-2.747736366,-0.712382893,-0.962151875,5.388416298,0.07359926,0.886606654,-0.593899024,-0.35298473,-1.246220395,-1.209042569,-0.696005071,6.623606147,-0.776593699,-0.753392539,7.233839776,-1.225447869,-1.048401324,3.479179915,-3.252034614,-0.549463598,0.005378752,1
pentadecafluorooctanoic acid ammonium salt,DTXSID8037708,3825-26-1,ToxCast,0.0039,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.181667224,0.828298497,-0.490563539,1.149111923,1.093946053,-0.667083188,1.5258739,8.474841697,2.237329609,3.432041957,0.647737869,-0.712382893,5.09947091,-1.463427647,0.462016999,2.10201779,-0.593899024,-1.36724911,-0.171314275,2.573524219,1.901877277,0.985596931,6.200832347,-1.433792029,1.375581856,-0.411595954,3.488656135,0.679665666,1.433398468,-0.549463598,0.005726873,1
pentaerithrityl-tetranitrate,,,Drug,0.1500,O([N+](=O)[O-])CC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],-0.590040618,-2.240547973,-0.490563539,-0.231491826,-0.667040823,0.227773231,-1.123768788,1.757157841,0.715466143,2.30565464,-0.134995396,-0.712382893,4.250264081,-1.463427647,0.150525208,1.043547797,-0.593899024,-1.36724911,-1.181389174,-1.209042569,-2.316569534,-0.164325959,1.534182473,-1.433792029,-1.126257989,0.744319688,0.735383893,-0.135519939,-0.385579214,-2.760336235,0.215612202,0
pentamidine,DTXSID7023431,100-33-4,Drug,0.3000,O(CCCCCOc1ccc(cc1)C(N)=N)c1ccc(cc1)C(N)=N,0.215163757,0.209503285,4.501135634,0.665352349,0.364065899,-0.330397273,-0.448774827,0.077192361,0.224092646,0.653842556,-0.939170822,-0.712382893,0.543026331,-0.094979305,-0.5951768,0.380197092,-0.593899024,0.66127965,-0.414962937,1.032387376,0.34638096,-0.705155052,-0.296323364,0.834206272,-0.511932318,1.000597919,-0.35915618,-0.452341272,-0.358394864,0.833238369,0.292969773,0
pentazocine,DTXSID7023433,359-83-1,Drug,0.3900,[H]C12CC3=C(C=C(O)C=C3)C(C)(CCN1CC=C(C)C)C2C,0.980561642,0.590108538,0.757361254,0.007829503,0.387057318,1.208967054,-0.678667223,-0.169002917,-1.112873806,-0.921103782,-0.208580531,2.264788245,-0.535000953,-0.724574541,0.056933281,-0.72083011,1.12977108,-0.35298473,-0.305982433,0.641853762,1.110224199,-0.207463086,-0.2187056,-0.299792879,-0.736898427,-0.51006639,-0.534287371,1.774461598,-0.509435669,1.742912029,0.296797567,0
pentostatin,DTXSID2023436,53910-25-1,Drug,0.9700,O1C(CO)C(O)CC1n1c2NC=NCC(O)c2nc1,-2.132355476,-1.760649627,2.005286047,1.17078764,-1.784267947,-1.254903845,-0.756745427,0.68883977,-0.285464768,-1.013372444,-0.202043854,-0.712382893,1.470421122,-0.530453669,1.616192385,-0.879445269,-0.593899024,-0.522028793,-0.620654439,0.664772311,-1.544452239,-0.707351789,0.831820196,-1.206992199,-0.461762767,-0.539909397,-0.086547399,-0.857598522,-0.127915417,-1.042290095,0.922647382,0
pentoxifylline,,,Drug,1.0000,O=C1N(CCCCC(=O)C)C(=O)N(c2ncn(c12)C)C,-1.223363236,-0.656311328,-0.490563539,1.510173917,-1.247671592,-0.899139252,-0.845537748,0.467170117,0.186868617,-0.791399614,0.505398271,0.65077066,0.847248598,-0.689539357,2.358738092,-0.548170673,1.091440438,-0.522028793,-0.537091734,-1.209042569,-0.533052322,-0.325124879,1.245940378,-0.980192369,-0.362157473,-0.262123411,-0.376048812,0.420825523,-0.33004589,0.134542477,0.875418461,0
perazine,DTXSID6048628,84-97-9,Drug,0.0500,S1c2c(N(c3c1cccc3)CCCN1CCN(CC1)C)cccc2,0.835518221,0.72098167,2.005286047,-0.962152432,0.353154716,0.076242956,-0.22897313,-0.316679553,-0.452667117,0.483519743,-2.302717777,2.021090123,-0.327977425,-0.310380808,0.442633607,0.697926463,4.380903517,0.66127965,0.138137495,-1.209042569,1.550341444,-0.332305618,0.214795746,1.287805932,-0.351814756,0.076325489,-0.348648448,1.567896401,-0.047050223,1.874389158,0.051845842,0
perfluorodecanoic acid,DTXSID3031860,335-76-2,ToxCast,0.0028,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.27999459,1.434059314,-0.490563539,0.753839308,1.780571164,0.233664424,1.616500519,8.677085265,2.847510139,5.135274407,0.736905676,-0.712382893,5.105847016,-1.463427647,0.512838431,3.258835432,-0.593899024,-1.36724911,-0.138015929,2.555162241,2.624676264,1.057349871,6.134417276,-1.433792029,1.480370653,-0.019593629,3.568361225,1.216205702,1.613008094,-0.549463598,0.004417161,1
perfluoroheptanoic acid,DTXSID1037303,375-85-9,ToxCast,0.0016,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.671227203,0.525418088,-0.490563539,0.408718377,0.750633498,-0.665326572,1.46202333,8.334150508,1.896156906,2.585288052,0.593497582,-0.712382893,5.09497865,-1.463427647,0.427794108,1.526717606,-0.593899024,-1.36724911,-0.194488056,2.587620278,1.526554436,0.931443769,6.248983291,-1.433792029,1.291750819,-0.607342615,3.408951048,0.133475209,1.253788841,-0.549463598,0.007734202,1
perfluorohexanoic acid,DTXSID3031862,307-24-4,ToxCast,0.0168,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.319007927,0.222537679,-0.490563539,-0.353775164,0.407320943,-0.618147688,1.378009417,8.151251971,1.525098974,1.761839045,0.523286541,-0.712382893,5.089067785,-1.463427647,0.384679556,0.955477024,-0.593899024,-1.36724911,-0.224625885,2.607326945,1.138953705,0.855137041,6.31412867,-1.433792029,1.166004263,-0.802794655,3.249540871,-0.31096726,0.89456959,-0.549463598,0.019056929,1
perfluorononanoic acid,DTXSID8031863,375-95-1,ToxCast,0.0010,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.120748001,1.131178905,-0.490563539,0.546434616,1.437258609,-0.668440438,1.576042208,8.586424352,2.553264991,4.284103662,0.69705567,-0.712382893,5.103000533,-1.463427647,0.489818036,2.67967366,-0.593899024,-1.36724911,-0.152940734,2.563094727,2.267324497,1.026021122,6.163793167,-1.433792029,1.435461168,-0.215659502,3.536479188,1.159134562,1.541164244,-0.549463598,0.002920245,1
perfluorooctane sulfonic acid,DTXSID3031864,1763-23-1,ToxCast,0.0050,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.711054547,1.420858057,-0.490563539,0.204158077,1.260341582,-0.579575813,1.866471282,8.308447902,2.790022864,4.611816455,0.713747909,-0.712382893,4.649670351,-1.463427647,0.445446915,3.029336613,-0.593899024,-1.36724911,0.648157618,2.053039873,2.070065287,1.029469394,5.839946563,-1.433792029,1.50163056,-0.22019345,3.895466398,1.177265376,1.626834863,-0.549463598,0.008568779,1
perfluorooctanoic acid,DTXSID8031865,335-67-1,ToxCast,0.0050,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.181667224,0.828298497,-0.490563539,1.149111923,1.093946053,-0.667083188,1.5258739,8.474841697,2.237329609,3.432041957,0.647737869,-0.712382893,5.09947091,-1.463427647,0.462016999,2.10201779,-0.593899024,-1.36724911,-0.171314275,2.573524219,1.901877277,0.985596931,6.200832347,-1.433792029,1.375581856,-0.411595954,3.488656135,0.679665666,1.433398468,-0.549463598,0.005726873,1
perfluoroundecanoic acid,DTXSID8047553,2058-94-8,ToxCast,0.0000,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.804059714,1.736939723,-0.490563539,0.68297106,2.12388372,0.295943541,1.64981913,8.75220431,3.122919031,5.983464286,0.773492928,-0.712382893,5.10819116,-1.463427647,0.532207781,3.839034678,-0.593899024,-1.36724911,-0.125652168,2.548988904,2.975281744,1.082342466,6.110549352,-1.433792029,1.515300253,0.176564441,3.591134106,1.248439517,1.66432513,-0.549463598,0.002600059,1
pergolide,DTXSID2023438,66104-22-1,Drug,0.1000,S(CC1CC2C(N(C1)CCC)Cc1c3c2cccc3[nH]c1)C,0.711964717,0.404089526,0.757361254,-0.93308226,0.466553075,-0.045085453,-0.290671019,-0.29669844,-1.28757804,-0.95383502,-2.048539067,2.483847127,-0.552715749,-0.701217752,-0.167586231,-0.642992851,1.256597932,0.323191523,0.175761364,-0.007705244,1.577189453,-0.412215224,-0.375848176,-0.526592709,-0.334612099,-0.356077581,-0.409941922,0.85527155,-0.385422164,2.136461095,0.126480348,0
perindoprilat,DTXSID90869249,95153-31-4,ToxCast,0.1600,CCCC(NC(C)C(=O)N1C2CCCCC2CC1C(O)=O)C(O)=O,-1.38476337,-0.593852077,0.757361254,1.147707896,-0.492461907,-0.900818847,-1.029272715,0.364606506,-0.758858202,-0.229926963,0.664844264,0.99936215,0.323256939,-1.463427647,0.980372747,0.284015433,0.397136969,-1.36724911,-0.504371255,-0.144334766,-0.584241383,-1.249267936,0.163237325,-1.433792029,-0.625413662,0.326821388,-0.327599213,0.196334672,-0.485276262,0.375627559,0.283915484,0
permethrin,DTXSID8022292,52645-53-1,ToxCast,0.0000,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC(OC2=CC=CC=C2)=CC=C1,2.038482068,1.66532207,-0.490563539,-1.735703175,1.642622646,1.618712826,0.595980297,-0.734706494,0.02080786,0.493953848,0.55536508,-0.712382893,-1.141026119,0.389025276,-0.573938858,0.581415313,-0.593899024,0.66127965,0.015980217,-1.209042569,0.898882664,-0.066040258,-0.794088456,1.287805932,-0.208237947,0.303931053,0.303557215,1.081612904,0.939132417,0.057301515,0.000925827,0
perphenazine,DTXSID1023441,58-39-9,Drug,0.0700,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,0.790695105,0.458286669,2.005286047,-0.520456232,0.114277763,0.898528254,-0.085619934,-0.271056206,-0.355550317,0.499701631,-0.431043149,1.951219882,-0.223555151,-0.223182128,0.405943056,0.76748538,4.334374082,0.66127965,0.213454654,1.031345327,1.366518976,-0.30659534,0.164641566,1.287805932,-0.115801495,0.478691186,-0.233935611,0.647382257,-0.09424948,0.048982873,0.070438866,0
pharmagsid_48505,DTXSID0048505,NOCAS_48505,ToxCast,0.0135,CC1=C2N=C(C3=CC=CC=C3Cl)C3=C(NC2=NN1)C=CC(=C3)[N+]([O-])=O,0.525800524,1.039547212,-0.490563539,-0.757848928,0.753750979,1.546649379,1.102329647,-0.302083781,1.362218364,-0.260279771,0.189438694,-0.712382893,0.477994976,1.547262513,-1.044894633,-0.091512055,-0.593899024,1.506499966,-0.361158105,0.49150791,0.068065473,1.38505399,-0.59182016,1.514605762,1.246807135,-0.075365472,0.699139924,-0.326214442,1.686930376,-0.549463598,0.015698009,0
pharmagsid_48510,DTXSID9048510,460081-99-6,ToxCast,0.0142,OC(=O)C1=CC(=CC=C1)N(CC1=CN=CC=C1)C1=CC=C(OC(F)F)C(OC(F)F)=C1,1.290730849,1.208693978,-0.490563539,-0.776129245,0.890530442,0.156039977,0.619610403,0.746857134,1.618913314,0.544185321,0.649036952,1.092221799,0.320684199,1.705310121,-0.99474579,0.906082389,0.450899213,1.67554403,-0.266782639,1.332998551,1.039844518,0.838727082,0.857576816,1.514605762,0.862389619,1.210472323,0.302831417,0.82658164,1.098629126,-0.16256517,0.014923288,0
phenanthrene,DTXSID6024254,85-01-8,ToxCast,0.0000,C1=CC2=C(C=C1)C1=C(C=CC=C1)C=C2,1.025242124,0.50125154,-0.490563539,-1.576372921,1.837854871,2.400361149,1.328509225,-1.52478321,0.017994653,0.489996028,-3.062418326,-0.712382893,-2.013176497,0.767405265,-1.747677271,0.108013775,-0.593899024,1.337455903,-0.234048307,-1.209042569,0.701049029,0.772662588,-1.938958602,0.834206272,0.628223875,-1.041033065,-0.615916484,1.531342558,-0.566633639,-0.549463598,0.003847219,0
phencyclidine,DTXSID6023446,77-10-1,Drug,0.3500,C1CCN(CC1)C1(CCCCC1)C1=CC=CC=C1,1.228375362,0.500202686,0.757361254,0.443350603,0.997304154,1.524635653,-0.763460081,-0.159440833,-1.570040336,0.133787907,-2.249389899,2.447463634,-0.637217784,-0.901826621,0.217100423,0.238183415,1.235533259,-0.35298473,-0.29483013,-1.209042569,1.354145147,-1.170281126,-0.275777792,-0.299792879,-0.556666765,-0.490164302,-0.674457716,2.479640035,-0.798538555,2.265749115,0.282844421,0
phenethicillin,DTXSID6023448,147-55-7,Drug,0.2500,CC(OC1=CC=CC=C1)C(=O)NC1C2SC(C)(C)C(N2C1=O)C(O)=O,-0.209735514,-0.534596597,-0.490563539,0.951284882,-0.227476053,-0.970450244,0.034560027,-0.1696004,-0.008710429,-0.099171397,0.525652589,0.951093317,-0.117530604,-0.452597704,0.070920331,-0.057209121,0.36919113,-0.35298473,0.098898563,0.29770347,-0.623737055,-0.094182964,-0.186410771,-0.072993049,-0.066921958,-0.075365472,-0.095177253,-0.969294249,-0.159655921,-0.549463598,0.212887312,0
phenformin,DTXSID1023449,114-86-3,Drug,0.8400,N(=C(\NCCc1ccccc1)/N)/C(N)=N,-1.352230051,-1.43961451,6.99698522,1.007267893,-0.199418727,-1.386598231,-0.955897031,0.713771409,-0.247710714,-0.788147342,-1.067937409,-0.712382893,2.049195057,-0.310121288,0.150679876,-0.826017679,-0.593899024,-0.35298473,-0.572270244,0.491535196,-0.478360006,-1.051312409,0.520240122,-0.299792879,-0.806059273,-0.140927708,-0.412747452,-0.618289009,-0.644599075,0.892521955,0.735732889,0
phenindione,DTXSID5023453,83-12-5,Drug,0.0300,O=C1c2c(cccc2)C(=O)C1c1ccccc1,0.274938234,-0.059031925,-0.490563539,-0.631729083,0.594759466,-0.083398271,1.46730973,-1.329057734,0.496851416,0.29696202,0.462987168,-0.712382893,-1.858256215,1.001232679,-1.583475833,0.080460818,-0.593899024,0.66127965,-0.281246713,-1.209042569,-0.200003961,0.737781959,-1.791234192,1.061006102,0.823039294,-0.760494636,-0.063297533,-0.851479197,0.891648925,-0.549463598,0.034145656,0
phenobarbital,DTXSID5021122,50-06-6,Drug,0.1840,CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1,-0.643446317,-1.260160371,-0.490563539,0.56291485,-0.127326987,-1.046099613,0.193404192,-0.137389844,0.384690074,-0.28496303,0.401956801,-0.712382893,0.150788919,0.055282707,-0.137994367,-0.414504656,-0.593899024,-0.35298473,-0.421971347,1.17315395,-0.600979814,0.32303851,-0.381727656,-0.299792879,0.464404137,-0.659031422,-0.446790363,-0.571324878,-0.728009874,0.079409485,0.219816677,0
phenobarbital sodium,DTXSID0021123,57-30-7,ToxCast,0.2475,CCC1(C(=O)NC(O)=NC1=O)c1ccccc1,-0.73085178,-0.908322321,2.005286047,0.952183413,0.129085796,-1.050254911,0.187611315,-0.137389844,0.350686963,-0.6321756,0.407742432,-0.712382893,0.068678329,0.055282707,-0.169452332,-0.71859868,-0.593899024,-0.35298473,-0.421971347,1.17315395,-0.605883371,0.413638701,-0.384714753,-0.299792879,0.490965772,-0.659031422,-0.395549487,-0.48450293,-0.564171471,0.071972481,0.268714216,0
phenol,DTXSID5021124,108-95-2,ToxCast,0.6201,OC1=CC=CC=C1,-0.559101182,-0.562005057,-0.490563539,1.873934454,-0.41062804,-0.070559536,0.080668986,-0.682253564,-0.780670749,-1.117764606,-0.565275849,-0.712382893,-0.721138578,0.785052617,-1.412698043,-1.292279988,-0.593899024,-0.35298473,-0.256233035,1.683803079,-0.854966017,-1.201005928,-1.258347623,-0.072993049,-2.0587202,-1.44042081,-1.030936348,-0.593597511,-2.595767676,-0.549463598,0.499666323,0
phenol red,DTXSID8022408,143-74-8,ToxCast,0.1422,OC1=CC=C(C=C1)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1,0.304857268,-0.033806988,-0.490563539,0.085833217,0.089727602,-0.50203449,1.432106422,-1.090776959,1.515273135,1.040880742,0.633530394,-0.712382893,-1.449160235,1.499510854,-1.192522142,1.078842758,-0.593899024,1.67554403,0.224559243,0.992559836,0.060271489,1.302411758,-1.525551721,1.968205422,1.391344547,-0.255201226,0.190788899,0.459958582,1.038939551,-0.549463598,0.092450437,0
